STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE095C,Osnabrück,2009,,65.83,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE095C,Osnabrück,2010,,82.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE095C,Osnabrück,2014,,72.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE095C,Osnabrück,2018,,86.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE095C,Osnabrück,2022,,8.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2001,,66.30,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2004,,68.20,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2005,,73.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2006,,73.59,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2007,,74.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2008,,74.37,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2009,,74.88,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2010,,85.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2014,,69.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2018,,81.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE096C,Ludwigshafen am Rhein,2022,,8.80,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2001,,70.30,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2004,,72.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2005,,78.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2006,,78.65,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2007,,79.12,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2008,,79.53,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2009,,80.12,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2010,,92.30,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2014,,70.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2018,,82.20,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE097C,Leverkusen,2022,,8.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2001,,68.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2004,,70.60,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2005,,75.98,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2006,,76.22,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2007,,76.60,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2008,,76.98,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2009,,77.51,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2010,,89.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2014,,68.20,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2018,,82.80,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE098C,Oldenburg (Oldenburg),2022,,9.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2001,,77.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2004,,80.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2005,,87.88,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2006,,88.16,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2007,,88.69,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2008,,89.15,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2009,,89.81,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2010,,100.98,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2014,,78.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2018,,90.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE099C,Neuss,2022,,9.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2001,,79.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2004,,83.90,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2005,,97.51,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2006,,97.76,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2007,,98.29,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2008,,98.78,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2009,,99.46,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2010,,110.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2014,,86.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2018,,107.80,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE100C,Heidelberg,2022,,11.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2001,,57.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2004,,58.90,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2005,,68.87,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2006,,69.08,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2007,,69.49,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2008,,69.85,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2009,,70.36,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2010,,84.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2014,,64.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2018,,73.20,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE101C,Paderborn,2022,,7.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2001,,66.20,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2004,,69.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2005,,88.97,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2006,,89.84,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2007,,90.91,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2008,,91.92,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2009,,92.89,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2010,,91.90,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2014,,79.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2018,,97.20,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE102C,Würzburg,2022,,9.90,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2001,,53.90,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2004,,55.80,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2005,,71.62,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2006,,71.85,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2007,,72.28,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2008,,72.66,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2009,,73.20,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2010,,83.33,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2014,,62.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2018,,72.60,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE103C,Recklinghausen,2022,,6.90,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2001,,63.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2004,,65.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2005,,74.06,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2006,,74.29,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2007,,74.65,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2008,,75.02,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2009,,75.53,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2010,,89.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2014,,67.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2018,,79.80,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE104C,Wolfsburg,2022,,8.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2001,,64.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2004,,66.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2005,,62.31,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2006,,62.76,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2007,,63.13,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2008,,63.64,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2009,,64.28,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2010,,83.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2014,,58.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2018,,67.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE105C,Bremerhaven,2022,,7.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2001,,55.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2004,,57.30,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2005,,62.92,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2006,,63.12,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2007,,63.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2008,,63.83,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2009,,64.31,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2010,,80.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2014,,61.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2018,,72.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE106C,Bottrop,2022,,7.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2001,,62.50,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2004,,65.80,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2005,,70.86,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2006,,71.05,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2007,,71.43,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2008,,71.79,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2009,,72.28,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2010,,92.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2014,,74.40,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2018,,89.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE107C,Heilbronn,2022,,9.60,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE108C,Remscheid,2001,,63.60,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE108C,Remscheid,2004,,65.80,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE108C,Remscheid,2005,,72.23,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,DE108C,Remscheid,2006,,72.46,,e,estimated,,
